,cusip,Date,Sustainalytics_ESG_Score,Refinitiv_ESG_Score,MSCI_KLD_Score,Company_Name,Stock_Return,Year-Month,Market_Value
16166,58155Q10,2018,2677.0,0.820202,4.0,McKesson Corporation,0.028185,2018-08,25720516.25
16167,58155Q10,2018,2677.0,0.820202,4.0,McKesson Corporation,0.030291,2018-09,26499623.15
16168,58155Q10,2018,2677.0,0.820202,4.0,McKesson Corporation,-0.05948,2018-10,24375109.76
16169,58155Q10,2018,2677.0,0.820202,4.0,McKesson Corporation,0.001042,2018-11,24324312.0
16170,58155Q10,2018,2677.0,0.820202,4.0,McKesson Corporation,-0.112691,2018-12,21583186.72
16171,58155Q10,2019,2892.0,0.47079,1.0,McKesson Corporation,0.160949,2019-01,24601556.25
16172,58155Q10,2019,2892.0,0.47079,1.0,McKesson Corporation,-0.005458,2019-02,24392467.0
16173,58155Q10,2019,2892.0,0.47079,1.0,McKesson Corporation,-0.079428,2019-03,22455034.5
16174,58155Q10,2019,2892.0,0.47079,1.0,McKesson Corporation,0.018708,2019-04,22875131.25
16175,58155Q10,2019,2892.0,0.47079,1.0,McKesson Corporation,0.027505,2019-05,23201958.68
16176,58155Q10,2019,2892.0,0.47079,1.0,McKesson Corporation,0.100295,2019-06,25047205.03
16177,58155Q10,2019,2892.0,0.47079,1.0,McKesson Corporation,0.033931,2019-07,25897084.15
16178,58155Q10,2019,2892.0,0.47079,1.0,McKesson Corporation,-0.001943,2019-08,25566676.08
16179,58155Q10,2019,2892.0,0.47079,1.0,McKesson Corporation,-0.011644,2019-09,25268980.64
16180,58155Q10,2019,2892.0,0.47079,1.0,McKesson Corporation,-0.026782,2019-10,23965004.0
16181,58155Q10,2019,2892.0,0.47079,1.0,McKesson Corporation,0.090601,2019-11,26062392.32
16182,58155Q10,2019,2892.0,0.47079,1.0,McKesson Corporation,-0.043695,2019-12,24923604.16
16183,36473H10,2016,1514.0,0.169143,0.0,Gannett Media Corp.,-0.089012,2016-01,1707119.4
16184,36473H10,2016,1514.0,0.169143,0.0,Gannett Media Corp.,0.028302,2016-02,1771411.32
16185,36473H10,2016,1514.0,0.169143,0.0,Gannett Media Corp.,0.002621,2016-03,1763567.76
16186,36473H10,2016,1514.0,0.169143,0.0,Gannett Media Corp.,0.112946,2016-04,1962755.4
16187,36473H10,2016,1514.0,0.169143,0.0,Gannett Media Corp.,-0.072997,2016-05,1820167.36
16188,36473H10,2016,1514.0,0.169143,0.0,Gannett Media Corp.,-0.105634,2016-06,1609251.68
16189,36473H10,2016,1514.0,0.169143,0.0,Gannett Media Corp.,-0.076032,2016-07,1486897.28
16190,36473H10,2016,1514.0,0.169143,0.0,Gannett Media Corp.,-0.065047,2016-08,1390322.2
16191,36473H10,2016,1514.0,0.169143,0.0,Gannett Media Corp.,-0.010897,2016-09,1356525.6
16192,36473H10,2016,1514.0,0.169143,0.0,Gannett Media Corp.,-0.332474,2016-10,905515.8
16193,36473H10,2016,1514.0,0.169143,0.0,Gannett Media Corp.,0.227799,2016-11,1112440.32
16194,36473H10,2016,1514.0,0.169143,0.0,Gannett Media Corp.,0.034591,2016-12,1132263.68
16195,36473H10,2017,1514.0,0.168964,0.0,Gannett Media Corp.,-0.009269,2017-01,1121768.96
16196,36473H10,2017,1514.0,0.168964,0.0,Gannett Media Corp.,-0.093555,2017-02,990452.48
16197,36473H10,2017,1514.0,0.168964,0.0,Gannett Media Corp.,-0.020642,2017-03,952051.8
16198,36473H10,2017,1514.0,0.168964,0.0,Gannett Media Corp.,-0.002387,2017-04,949779.6
16199,36473H10,2017,1514.0,0.168964,0.0,Gannett Media Corp.,-0.061005,2017-05,892042.6
16200,36473H10,2017,1514.0,0.168964,0.0,Gannett Media Corp.,0.13121,2017-06,990905.92
16201,36473H10,2017,1514.0,0.168964,0.0,Gannett Media Corp.,0.02867,2017-07,1019853.12
16202,36473H10,2017,1514.0,0.168964,0.0,Gannett Media Corp.,-0.035675,2017-08,965279.04
16203,36473H10,2017,1514.0,0.168964,0.0,Gannett Media Corp.,0.060071,2017-09,1023264.0
16204,36473H10,2017,1514.0,0.168964,0.0,Gannett Media Corp.,-0.033333,2017-10,989155.2
16205,36473H10,2017,1514.0,0.168964,0.0,Gannett Media Corp.,0.317241,2017-11,1280872.74
16206,36473H10,2017,1514.0,0.168964,0.0,Gannett Media Corp.,0.025305,2017-12,1295402.71
16207,58933Y10,2016,4449.0,0.935408,9.0,"Merck & Co., Inc.",-0.040704,2016-01,141548823.81
16208,58933Y10,2016,4449.0,0.935408,9.0,"Merck & Co., Inc.",-0.009078,2016-02,139345754.39
16209,58933Y10,2016,4449.0,0.935408,9.0,"Merck & Co., Inc.",0.062936,2016-03,146838953.69
16210,58933Y10,2016,4449.0,0.935408,9.0,"Merck & Co., Inc.",0.036477,2016-04,151890951.24
16211,58933Y10,2016,4449.0,0.935408,9.0,"Merck & Co., Inc.",0.025893,2016-05,155729086.5
16212,58933Y10,2016,4449.0,0.935408,9.0,"Merck & Co., Inc.",0.032172,2016-06,159465920.25
16213,58933Y10,2016,4449.0,0.935408,9.0,"Merck & Co., Inc.",0.018226,2016-07,162372346.5
16214,58933Y10,2016,4449.0,0.935408,9.0,"Merck & Co., Inc.",0.070406,2016-08,173627410.32
16215,58933Y10,2016,4449.0,0.935408,9.0,"Merck & Co., Inc.",0.001274,2016-09,172576631.28
16216,58933Y10,2016,4449.0,0.935408,9.0,"Merck & Co., Inc.",-0.059125,2016-10,162373013.76
16217,58933Y10,2016,4449.0,0.935408,9.0,"Merck & Co., Inc.",0.042064,2016-11,168709274.22
16218,58933Y10,2016,4449.0,0.935408,9.0,"Merck & Co., Inc.",-0.030234,2016-12,162312714.06
16219,58933Y10,2017,4101.0,0.950174,6.0,"Merck & Co., Inc.",0.052998,2017-01,170914984.62
16220,58933Y10,2017,4101.0,0.950174,6.0,"Merck & Co., Inc.",0.062591,2017-02,180850761.77
16221,58933Y10,2017,4101.0,0.950174,6.0,"Merck & Co., Inc.",-0.028237,2017-03,174453581.34
16222,58933Y10,2017,4101.0,0.950174,6.0,"Merck & Co., Inc.",-0.019043,2017-04,170879564.9
16223,58933Y10,2017,4101.0,0.950174,6.0,"Merck & Co., Inc.",0.044601,2017-05,178086593.15
16224,58933Y10,2017,4101.0,0.950174,6.0,"Merck & Co., Inc.",-0.008447,2017-06,175296724.85
16225,58933Y10,2017,4101.0,0.950174,6.0,"Merck & Co., Inc.",-0.003277,2017-07,174722340.2
16226,58933Y10,2017,4101.0,0.950174,6.0,"Merck & Co., Inc.",-0.000313,2017-08,174168826.44
16227,58933Y10,2017,4101.0,0.950174,6.0,"Merck & Co., Inc.",0.010022,2017-09,174632476.62
16228,58933Y10,2017,4101.0,0.950174,6.0,"Merck & Co., Inc.",-0.139622,2017-10,150249931.86
16229,58933Y10,2017,4101.0,0.950174,6.0,"Merck & Co., Inc.",0.003267,2017-11,150579632.99
16230,58933Y10,2017,4101.0,0.950174,6.0,"Merck & Co., Inc.",0.026778,2017-12,153304069.99
16231,58933Y10,2018,3831.0,0.913627,10.0,"Merck & Co., Inc.",0.052959,2018-01,161422892.25
16232,58933Y10,2018,3831.0,0.913627,10.0,"Merck & Co., Inc.",-0.084894,2018-02,146187476.02
16233,58933Y10,2018,3831.0,0.913627,10.0,"Merck & Co., Inc.",0.013464,2018-03,146861523.77
16234,58933Y10,2018,3831.0,0.913627,10.0,"Merck & Co., Inc.",0.080778,2018-04,158520132.05
16235,58933Y10,2018,3831.0,0.913627,10.0,"Merck & Co., Inc.",0.011211,2018-05,160153797.12
16236,58933Y10,2018,3831.0,0.913627,10.0,"Merck & Co., Inc.",0.027717,2018-06,163301452.8
16237,58933Y10,2018,3831.0,0.913627,10.0,"Merck & Co., Inc.",0.085173,2018-07,177210324.48
16238,58933Y10,2018,3831.0,0.913627,10.0,"Merck & Co., Inc.",0.041293,2018-08,182416819.75
16239,58933Y10,2018,3831.0,0.913627,10.0,"Merck & Co., Inc.",0.04126,2018-09,188666703.5
16240,58933Y10,2018,3831.0,0.913627,10.0,"Merck & Co., Inc.",0.037637,2018-10,195767635.25
16241,58933Y10,2018,3831.0,0.913627,10.0,"Merck & Co., Inc.",0.077843,2018-11,206313831.84
16242,58933Y10,2018,3831.0,0.913627,10.0,"Merck & Co., Inc.",-0.029997,2018-12,198694730.16
16243,58933Y10,2019,3749.0,0.934255,9.0,"Merck & Co., Inc.",-0.025913,2019-01,193545985.68
16244,58933Y10,2019,3749.0,0.934255,9.0,"Merck & Co., Inc.",0.092167,2019-02,209827373.8
16245,58933Y10,2019,3749.0,0.934255,9.0,"Merck & Co., Inc.",0.029893,2019-03,214680067.4
16246,58933Y10,2019,3749.0,0.934255,9.0,"Merck & Co., Inc.",-0.053625,2019-04,203313833.25
16247,58933Y10,2019,3749.0,0.934255,9.0,"Merck & Co., Inc.",0.006352,2019-05,203937551.24
16248,58933Y10,2019,3749.0,0.934255,9.0,"Merck & Co., Inc.",0.065522,2019-06,215883899.4
16249,58933Y10,2019,3749.0,0.934255,9.0,"Merck & Co., Inc.",-0.010256,2019-07,213669705.56
16250,58933Y10,2019,3749.0,0.934255,9.0,"Merck & Co., Inc.",0.041933,2019-08,221395626.25
16251,58933Y10,2019,3749.0,0.934255,9.0,"Merck & Co., Inc.",-0.020123,2019-09,215532367.5
16252,58933Y10,2019,3749.0,0.934255,9.0,"Merck & Co., Inc.",0.029461,2019-10,221882097.5
16253,58933Y10,2019,3749.0,0.934255,9.0,"Merck & Co., Inc.",0.006,2019-11,221958885.12
16254,58933Y10,2019,3749.0,0.934255,9.0,"Merck & Co., Inc.",0.050241,2019-12,231557244.8
16255,59511210,2016,3707.0,0.920114,3.0,"Micron Technology, Inc.",-0.221045,2016-01,11443139.68
16256,59511210,2016,3707.0,0.920114,3.0,"Micron Technology, Inc.",-0.036265,2016-02,11028157.28
16257,59511210,2016,3707.0,0.920114,3.0,"Micron Technology, Inc.",-0.015052,2016-03,10862164.32
16258,59511210,2016,3707.0,0.920114,3.0,"Micron Technology, Inc.",0.026743,2016-04,11148212.25
16259,59511210,2016,3707.0,0.920114,3.0,"Micron Technology, Inc.",0.183256,2016-05,13191186.96
16260,59511210,2016,3707.0,0.920114,3.0,"Micron Technology, Inc.",0.081761,2016-06,14288260.16
16261,59511210,2016,3707.0,0.920114,3.0,"Micron Technology, Inc.",-0.001454,2016-07,14267492.34
16262,59511210,2016,3707.0,0.920114,3.0,"Micron Technology, Inc.",0.200146,2016-08,17123067.59
16263,59511210,2016,3707.0,0.920114,3.0,"Micron Technology, Inc.",0.078229,2016-09,18518527.86
16264,59511210,2016,3707.0,0.920114,3.0,"Micron Technology, Inc.",-0.034871,2016-10,17872774.92
16265,59511210,2016,3707.0,0.920114,3.0,"Micron Technology, Inc.",0.138112,2016-11,20391194.88
16266,59511210,2016,3707.0,0.920114,3.0,"Micron Technology, Inc.",0.122376,2016-12,22884480.0
16267,59511210,2017,3657.0,0.913293,4.0,"Micron Technology, Inc.",0.099909,2017-01,26587350.72
16268,59511210,2017,3657.0,0.913293,4.0,"Micron Technology, Inc.",-0.027789,2017-02,25848506.88
16269,59511210,2017,3657.0,0.913293,4.0,"Micron Technology, Inc.",0.232935,2017-03,31972272.3
16270,59511210,2017,3657.0,0.913293,4.0,"Micron Technology, Inc.",-0.042561,2017-04,30611514.69
16271,59511210,2017,3657.0,0.913293,4.0,"Micron Technology, Inc.",0.112035,2017-05,34041066.39
16272,59511210,2017,3657.0,0.913293,4.0,"Micron Technology, Inc.",-0.029574,2017-06,33266010.76
16273,59511210,2017,3657.0,0.913293,4.0,"Micron Technology, Inc.",-0.058272,2017-07,31327535.92
16274,59511210,2017,3657.0,0.913293,4.0,"Micron Technology, Inc.",0.136913,2017-08,35550640.0
16275,59511210,2017,3657.0,0.913293,4.0,"Micron Technology, Inc.",0.230216,2017-09,43734960.0
16276,59511210,2017,3657.0,0.913293,4.0,"Micron Technology, Inc.",0.126621,2017-10,51100729.05
16277,59511210,2017,3657.0,0.913293,4.0,"Micron Technology, Inc.",-0.043331,2017-11,49087620.0
16278,59511210,2017,3657.0,0.913293,4.0,"Micron Technology, Inc.",-0.02996,2017-12,47547672.8
16279,59511210,2018,3402.0,0.926673,3.0,"Micron Technology, Inc.",0.06323,2018-01,50554091.8
16280,59511210,2018,3402.0,0.926673,3.0,"Micron Technology, Inc.",0.116423,2018-02,56439735.15
16281,59511210,2018,3402.0,0.926673,3.0,"Micron Technology, Inc.",0.068224,2018-03,60470147.1
16282,59511210,2018,3402.0,0.926673,3.0,"Micron Technology, Inc.",-0.118143,2018-04,53325994.7
16283,59511210,2018,3402.0,0.926673,3.0,"Micron Technology, Inc.",0.252501,2018-05,66804400.0
16284,59511210,2018,3402.0,0.926673,3.0,"Micron Technology, Inc.",-0.089425,2018-06,60820488.84
16285,59511210,2018,3402.0,0.926673,3.0,"Micron Technology, Inc.",0.006674,2018-07,61226422.69
16286,59511210,2018,3402.0,0.926673,3.0,"Micron Technology, Inc.",-0.005115,2018-08,60975720.0
16287,59511210,2018,3402.0,0.926673,3.0,"Micron Technology, Inc.",-0.138804,2018-09,52512030.0
16288,59511210,2018,3402.0,0.926673,3.0,"Micron Technology, Inc.",-0.16604,2018-10,42784098.6
16289,59511210,2018,3402.0,0.926673,3.0,"Micron Technology, Inc.",0.022269,2018-11,43187200.0
16290,59511210,2018,3402.0,0.926673,3.0,"Micron Technology, Inc.",-0.177127,2018-12,35570821.31
16291,59511210,2019,3543.0,0.817055,4.0,"Micron Technology, Inc.",0.204538,2019-01,42846416.34
16292,59511210,2019,3543.0,0.817055,4.0,"Micron Technology, Inc.",0.069597,2019-02,45213280.0
16293,59511210,2019,3543.0,0.817055,4.0,"Micron Technology, Inc.",0.011008,2019-03,45739373.71
16294,59511210,2019,3543.0,0.817055,4.0,"Micron Technology, Inc.",0.017663,2019-04,46547255.22
16295,59511210,2019,3543.0,0.817055,4.0,"Micron Technology, Inc.",-0.224679,2019-05,36001440.0
16296,59511210,2019,3543.0,0.817055,4.0,"Micron Technology, Inc.",0.183379,2019-06,42595757.77
16297,59511210,2019,3543.0,0.817055,4.0,"Micron Technology, Inc.",0.163255,2019-07,49549716.67
16298,59511210,2019,3543.0,0.817055,4.0,"Micron Technology, Inc.",0.008465,2019-08,50068620.0
16299,59511210,2019,3543.0,0.817055,4.0,"Micron Technology, Inc.",-0.053457,2019-09,47392100.0
16300,59511210,2019,3543.0,0.817055,4.0,"Micron Technology, Inc.",0.109685,2019-10,52640275.05
16301,59511210,2019,3543.0,0.817055,4.0,"Micron Technology, Inc.",-0.000841,2019-11,52641080.0
16302,59511210,2019,3543.0,0.817055,4.0,"Micron Technology, Inc.",0.131972,2019-12,59742803.72
16303,59627810,2017,2505.0,0.193889,1.0,The Middleby Corporation,0.041689,2017-01,7720717.2
16304,59627810,2017,2505.0,0.193889,1.0,The Middleby Corporation,0.033761,2017-02,7981373.4
16305,59627810,2017,2505.0,0.193889,1.0,The Middleby Corporation,-0.016293,2017-03,7850241.4
16306,59627810,2017,2505.0,0.193889,1.0,The Middleby Corporation,-0.002345,2017-04,7831831.16
16307,59627810,2017,2505.0,0.193889,1.0,The Middleby Corporation,-0.057078,2017-05,7384807.52
16308,59627810,2017,2505.0,0.193889,1.0,The Middleby Corporation,-0.053366,2017-06,7000312.61
16309,59627810,2017,2505.0,0.193889,1.0,The Middleby Corporation,0.075467,2017-07,7528605.48
16310,59627810,2017,2505.0,0.193889,1.0,The Middleby Corporation,-0.068717,2017-08,7011258.7
16311,59627810,2017,2505.0,0.193889,1.0,The Middleby Corporation,0.053164,2017-09,7166369.21
16312,59627810,2017,2505.0,0.193889,1.0,The Middleby Corporation,-0.095732,2017-10,6480316.7
16313,59627810,2017,2505.0,0.193889,1.0,The Middleby Corporation,0.100259,2017-11,7130025.76
16314,59627810,2017,2505.0,0.193889,1.0,The Middleby Corporation,0.058265,2017-12,7520898.45
16315,59627810,2018,2340.0,0.731142,0.0,The Middleby Corporation,0.009707,2018-01,7593906.06
16316,59627810,2018,2340.0,0.731142,0.0,The Middleby Corporation,-0.117496,2018-02,6701652.75
16317,59627810,2018,2340.0,0.731142,0.0,The Middleby Corporation,0.029439,2018-03,6896340.9
16318,59627810,2018,2340.0,0.731142,0.0,The Middleby Corporation,0.01656,2018-04,7010546.4
16319,59627810,2018,2340.0,0.731142,0.0,The Middleby Corporation,-0.20836,2018-05,5549830.2
16320,59627810,2018,2340.0,0.731142,0.0,The Middleby Corporation,0.048183,2018-06,5818700.08
16321,59627810,2018,2340.0,0.731142,0.0,The Middleby Corporation,-0.018579,2018-07,5710595.52
16322,59627810,2018,2340.0,0.731142,0.0,The Middleby Corporation,0.185987,2018-08,6772694.96
16323,59627810,2018,2340.0,0.731142,0.0,The Middleby Corporation,0.064259,2018-09,7223809.45
16324,59627810,2018,2340.0,0.731142,0.0,The Middleby Corporation,-0.131813,2018-10,6271618.1
16325,59627810,2018,2340.0,0.731142,0.0,The Middleby Corporation,0.075601,2018-11,6745759.13
16326,59627810,2018,2340.0,0.731142,0.0,The Middleby Corporation,-0.149516,2018-12,5722369.19
16327,59627810,2019,2295.0,0.869098,0.0,The Middleby Corporation,0.144943,2019-01,6551786.86
16328,59627810,2019,2295.0,0.869098,0.0,The Middleby Corporation,0.042255,2019-02,6828630.77
16329,59627810,2019,2295.0,0.869098,0.0,The Middleby Corporation,0.06069,2019-03,7237989.92
16330,59627810,2019,2295.0,0.869098,0.0,The Middleby Corporation,0.01615,2019-04,7354884.32
16331,59627810,2019,2295.0,0.869098,0.0,The Middleby Corporation,-0.012563,2019-05,7263525.84
16332,59627810,2019,2295.0,0.869098,0.0,The Middleby Corporation,0.040086,2019-06,7554690.4
16333,59627810,2019,2295.0,0.869098,0.0,The Middleby Corporation,-0.009727,2019-07,7481203.36
16334,59627810,2019,2295.0,0.869098,0.0,The Middleby Corporation,-0.183956,2019-08,6104881.86
16335,59627810,2019,2295.0,0.869098,0.0,The Middleby Corporation,0.066022,2019-09,6562882.9
16336,59627810,2019,2295.0,0.869098,0.0,The Middleby Corporation,0.034645,2019-10,6790253.95
16337,59627810,2019,2295.0,0.869098,0.0,The Middleby Corporation,-0.04291,2019-11,6498882.16
16338,59627810,2019,2295.0,0.869098,0.0,The Middleby Corporation,-0.053905,2019-12,6153928.8
16339,88579Y10,2016,4868.0,0.955293,6.0,3M Company,0.00239,2016-01,92008830.0
16340,88579Y10,2016,4868.0,0.955293,6.0,3M Company,0.046225,2016-02,94912311.06
16341,88579Y10,2016,4868.0,0.955293,6.0,3M Company,0.062217,2016-03,100945620.41
16342,88579Y10,2016,4868.0,0.955293,6.0,3M Company,0.004501,2016-04,101518480.7
16343,88579Y10,2016,4868.0,0.955293,6.0,3M Company,0.012248,2016-05,102088604.8
16344,88579Y10,2016,4868.0,0.955293,6.0,3M Company,0.040399,2016-06,106212906.8
16345,88579Y10,2016,4868.0,0.955293,6.0,3M Company,0.018502,2016-07,107800784.0
16346,88579Y10,2016,4868.0,0.955293,6.0,3M Company,0.011157,2016-08,108332656.0
16347,88579Y10,2016,4868.0,0.955293,6.0,3M Company,-0.016793,2016-09,106513412.0
16348,88579Y10,2016,4868.0,0.955293,6.0,3M Company,-0.062021,2016-10,99422329.8
16349,88579Y10,2016,4868.0,0.955293,6.0,3M Company,0.045675,2016-11,103295770.84
16350,88579Y10,2016,4868.0,0.955293,6.0,3M Company,0.039769,2016-12,107403783.62
16351,88579Y10,2017,4699.0,0.954541,5.0,3M Company,-0.021,2017-01,104319639.32
16352,88579Y10,2017,4699.0,0.954541,5.0,3M Company,0.072675,2017-02,111101870.0
16353,88579Y10,2017,4699.0,0.954541,5.0,3M Company,0.026724,2017-03,114338234.01
16354,88579Y10,2017,4699.0,0.954541,5.0,3M Company,0.02352,2017-04,116957509.2
16355,88579Y10,2017,4699.0,0.954541,5.0,3M Company,0.05012,2017-05,122117662.8
16356,88579Y10,2017,4699.0,0.954541,5.0,3M Company,0.018193,2017-06,124339395.6
16357,88579Y10,2017,4699.0,0.954541,5.0,3M Company,-0.033719,2017-07,120051617.39
16358,88579Y10,2017,4699.0,0.954541,5.0,3M Company,0.021499,2017-08,121931433.44
16359,88579Y10,2017,4699.0,0.954541,5.0,3M Company,0.02731,2017-09,125261393.3
16360,88579Y10,2017,4699.0,0.954541,5.0,3M Company,0.096665,2017-10,137103005.52
16361,88579Y10,2017,4699.0,0.954541,5.0,3M Company,0.061362,2017-11,144816129.12
16362,88579Y10,2017,4699.0,0.954541,5.0,3M Company,-0.031957,2017-12,140188254.96
16363,88579Y10,2018,4379.0,0.936978,9.0,3M Company,0.064282,2018-01,149018442.0
16364,88579Y10,2018,4379.0,0.936978,9.0,3M Company,-0.054411,2018-02,140246205.0
16365,88579Y10,2018,4379.0,0.936978,9.0,3M Company,-0.067895,2018-03,130550300.16
16366,88579Y10,2018,4379.0,0.936978,9.0,3M Company,-0.114477,2018-04,115407787.88
16367,88579Y10,2018,4379.0,0.936978,9.0,3M Company,0.021606,2018-05,117093873.16
16368,88579Y10,2018,4379.0,0.936978,9.0,3M Company,-0.002586,2018-06,116791090.24
16369,88579Y10,2018,4379.0,0.936978,9.0,3M Company,0.079301,2018-07,124549672.16
16370,88579Y10,2018,4379.0,0.936978,9.0,3M Company,-0.000188,2018-08,123728413.96
16371,88579Y10,2018,4379.0,0.936978,9.0,3M Company,-0.000996,2018-09,123605225.23
16372,88579Y10,2018,4379.0,0.936978,9.0,3M Company,-0.097053,2018-10,110785924.62
16373,88579Y10,2018,4379.0,0.936978,9.0,3M Company,0.099968,2018-11,121069113.04
16374,88579Y10,2018,4379.0,0.936978,9.0,3M Company,-0.08359,2018-12,110948964.98
16375,88579Y10,2019,4549.0,0.838613,8.0,3M Company,0.051223,2019-01,115487972.5
16376,88579Y10,2019,4549.0,0.838613,8.0,3M Company,0.042586,2019-02,119415162.0
16377,88579Y10,2019,4549.0,0.838613,8.0,3M Company,0.001881,2019-03,119659878.66
16378,88579Y10,2019,4549.0,0.838613,8.0,3M Company,-0.08793,2019-04,109238680.77
16379,88579Y10,2019,4549.0,0.838613,8.0,3M Company,-0.149438,2019-05,92084213.25
16380,88579Y10,2019,4549.0,0.838613,8.0,3M Company,0.08507,2019-06,99917856.18
16381,88579Y10,2019,4549.0,0.838613,8.0,3M Company,0.007961,2019-07,100512746.88
16382,88579Y10,2019,4549.0,0.838613,8.0,3M Company,-0.066163,2019-08,93034119.88
16383,88579Y10,2019,4549.0,0.838613,8.0,3M Company,0.016572,2019-09,94575867.6
16384,88579Y10,2019,4549.0,0.838613,8.0,3M Company,0.003589,2019-10,94877664.49
16385,88579Y10,2019,4549.0,0.838613,8.0,3M Company,0.037699,2019-11,97626408.27
16386,88579Y10,2019,4549.0,0.838613,8.0,3M Company,0.039171,2019-12,101450497.42
16387,09609G10,2016,2390.0,0.144636,0.0,"bluebird bio, Inc.",-0.355964,2016-01,1525935.84
16388,09609G10,2016,2390.0,0.144636,0.0,"bluebird bio, Inc.",0.117505,2016-02,1706812.16
16389,09609G10,2016,2390.0,0.144636,0.0,"bluebird bio, Inc.",-0.080485,2016-03,1569822.5
16390,09609G10,2016,2390.0,0.144636,0.0,"bluebird bio, Inc.",0.043529,2016-04,1638422.05
16391,09609G10,2016,2390.0,0.144636,0.0,"bluebird bio, Inc.",0.020293,2016-05,1671670.75
16392,09609G10,2016,2390.0,0.144636,0.0,"bluebird bio, Inc.",-0.043315,2016-06,1601816.58
16393,09609G10,2016,2390.0,0.144636,0.0,"bluebird bio, Inc.",0.320859,2016-07,2125380.6
16394,09609G10,2016,2390.0,0.144636,0.0,"bluebird bio, Inc.",-0.137111,2016-08,1833967.8
16395,09609G10,2016,2390.0,0.144636,0.0,"bluebird bio, Inc.",0.373733,2016-09,2527922.88
16396,09609G10,2016,2390.0,0.144636,0.0,"bluebird bio, Inc.",-0.295515,2016-10,1781266.0
16397,09609G10,2016,2390.0,0.144636,0.0,"bluebird bio, Inc.",0.263874,2016-11,2251296.4
16398,09609G10,2016,2390.0,0.144636,0.0,"bluebird bio, Inc.",0.02237,2016-12,2510634.7
16399,09609G10,2017,2240.0,0.130911,1.0,"bluebird bio, Inc.",0.207455,2017-01,3031479.5
16400,09609G10,2017,2240.0,0.130911,1.0,"bluebird bio, Inc.",0.17651,2017-02,3580064.25
16401,09609G10,2017,2240.0,0.130911,1.0,"bluebird bio, Inc.",0.037079,2017-03,3719900.7
16402,09609G10,2017,2240.0,0.130911,1.0,"bluebird bio, Inc.",-0.021452,2017-04,3642502.5
16403,09609G10,2017,2240.0,0.130911,1.0,"bluebird bio, Inc.",-0.152895,2017-05,3085582.5
16404,09609G10,2017,2240.0,0.130911,1.0,"bluebird bio, Inc.",0.394161,2017-06,4783871.95
16405,09609G10,2017,2240.0,0.130911,1.0,"bluebird bio, Inc.",-0.102808,2017-07,4292050.75
16406,09609G10,2017,2240.0,0.130911,1.0,"bluebird bio, Inc.",0.324668,2017-08,5685544.15
16407,09609G10,2017,2240.0,0.130911,1.0,"bluebird bio, Inc.",0.10012,2017-09,6288569.75
16408,09609G10,2017,2240.0,0.130911,1.0,"bluebird bio, Inc.",0.012741,2017-10,6375092.1
16409,09609G10,2017,2240.0,0.130911,1.0,"bluebird bio, Inc.",0.242272,2017-11,7919596.8
16410,09609G10,2017,2240.0,0.130911,1.0,"bluebird bio, Inc.",0.030671,2017-12,8799208.6
16411,09609G10,2019,1980.0,0.182779,3.0,"bluebird bio, Inc.",0.34506,2019-01,7303691.34
16412,09609G10,2019,1980.0,0.182779,3.0,"bluebird bio, Inc.",0.163307,2019-02,8529494.22
16413,09609G10,2019,1980.0,0.182779,3.0,"bluebird bio, Inc.",0.013594,2019-03,8664005.77
16414,09609G10,2019,1980.0,0.182779,3.0,"bluebird bio, Inc.",-0.098519,2019-04,7818095.09
16415,09609G10,2019,1980.0,0.182779,3.0,"bluebird bio, Inc.",-0.154481,2019-05,6610350.16
16416,09609G10,2019,1980.0,0.182779,3.0,"bluebird bio, Inc.",0.060707,2019-06,7025001.6
16417,09609G10,2019,1980.0,0.182779,3.0,"bluebird bio, Inc.",0.031682,2019-07,7252950.87
16418,09609G10,2019,1980.0,0.182779,3.0,"bluebird bio, Inc.",-0.212756,2019-08,5709840.39
16419,09609G10,2019,1980.0,0.182779,3.0,"bluebird bio, Inc.",-0.111219,2019-09,5079482.4
16420,09609G10,2019,1980.0,0.182779,3.0,"bluebird bio, Inc.",-0.117839,2019-10,4481811.0
16421,09609G10,2019,1980.0,0.182779,3.0,"bluebird bio, Inc.",-0.000741,2019-11,4478491.14
16422,09609G10,2019,1980.0,0.182779,3.0,"bluebird bio, Inc.",0.084136,2019-12,4858542.0
16423,55825T10,2017,1350.0,0.116352,1.0,Madison Square Garden Sports Corp.,0.024255,2017-01,3413795.11
16424,55825T10,2017,1350.0,0.116352,1.0,Madison Square Garden Sports Corp.,0.021005,2017-02,3485502.88
16425,55825T10,2017,1350.0,0.116352,1.0,Madison Square Garden Sports Corp.,0.113459,2017-03,3880964.43
16426,55825T10,2017,1350.0,0.116352,1.0,Madison Square Garden Sports Corp.,0.010315,2017-04,3920996.41
16427,55825T10,2017,1350.0,0.116352,1.0,Madison Square Garden Sports Corp.,-0.031521,2017-05,3715134.92
16428,55825T10,2017,1350.0,0.116352,1.0,Madison Square Garden Sports Corp.,0.007625,2017-06,3743462.8
16429,55825T10,2017,1350.0,0.116352,1.0,Madison Square Garden Sports Corp.,0.115896,2017-07,4177316.64
16430,55825T10,2017,1350.0,0.116352,1.0,Madison Square Garden Sports Corp.,-0.032815,2017-08,4040665.14
16431,55825T10,2017,1350.0,0.116352,1.0,Madison Square Garden Sports Corp.,0.007482,2017-09,4070897.4
